ID;EPC;Resultado;ID_Inventario;Ubicacion;CodigoArticulo;Fecha_lectura
3731;E2801191A504006D1C85D82A;Ok;37;P02009001;43536;2025-01-30 11:33:15
3889;E2801191A504006D1C85E47B;Ok;37;P02009001;43536;2025-01-30 11:33:15
3849;E2801191A504006D1C86D3BB;Ok;37;P02009001;43752;2025-01-30 11:33:16
3829;E2801191A504006D1C8629BB;Ok;37;P02009001;172006;2025-01-30 11:33:18
3812;E2801191A504006D1C866ECB;Ok;37;P02009001;120458;2025-01-30 11:33:18
3727;E2801191A504006D1C85D82B;Ok;37;P02009001;127387;2025-01-30 11:33:18
3813;E2801191A504006D1C866EBB;Ok;37;P02009001;121063;2025-01-30 11:33:19
3893;E2801191A504006D1C85E43B;Ok;37;P02009001;43759;2025-01-30 11:33:19
3905;E2801191A504006D1C85D83B;Ok;37;P02009001;127383;2025-01-30 11:33:20
3822;E2801191A504006D1C866E2B;Ok;37;P02009001;157463;2025-01-30 11:33:20
3735;E2801191A504006D1C85D86A;Ok;37;P02009001;172007;2025-01-30 11:33:28
3734;E2801191A504006D1C85D85A;Ok;37;P02009001;135671;2025-01-30 11:33:29
3891;E2801191A504006D1C85E45B;Ok;37;P02009001;43739;2025-01-30 11:33:29
3892;E2801191A504006D1C85E44B;Ok;37;P02009001;43752;2025-01-30 11:33:30
3848;E2801191A504006D1C86D3CB;Ok;37;P02009001;43659;2025-01-30 11:33:30
3898;E2801191A504006D1C85D8BB;Ok;37;P02009001;43845;2025-01-30 11:33:30
3819;E2801191A504006D1C866E5B;Ok;37;P02009001;137228;2025-01-30 11:33:30
3821;E2801191A504006D1C866E3B;Ok;37;P02009001;154858;2025-01-30 11:33:30
3834;E2801191A504006D1C86296B;Ok;37;P02009001;178698;2025-01-30 11:33:30
3841;E2801191A504006D1C85E4FB;Ok;37;P02009001;43055;2025-01-30 11:33:30
3729;E2801191A504006D1C85D80A;Ok;37;P02009001;154506;2025-01-30 11:33:30
3817;E2801191A504006D1C866E7B;Ok;37;P02009001;129232;2025-01-30 11:33:30
3804;E2801191A504006D1C86D34B;Ok;37;P02009001;66479;2025-01-30 11:33:30
3799;E2801191A504006D1C86292A;Ok;37;P02009002;155784;2025-01-30 11:33:31
3728;E2801191A504006D1C85D80B;Ok;37;P02009001;155156;2025-01-30 11:33:31
3845;E2801191A504006D1C85E4BB;Ok;37;P02009001;43875;2025-01-30 11:33:31
3827;E2801191A504006D1C8629DB;Ok;37;P02009001;171769;2025-01-30 11:33:31
3828;E2801191A504006D1C8629CB;Ok;37;P02009001;170389;2025-01-30 11:33:31
3902;E2801191A504006D1C85D86B;Ok;37;P02009001;44602;2025-01-30 11:33:31
3851;E2801191A504006D1C86D39B;Ok;37;P02009001;43844;2025-01-30 11:33:31
3837;E2801191A504006D1C86293B;Ok;37;P02009001;181891;2025-01-30 11:33:32
3674;E2801191A504006D1C878EAA;Ok;37;P02009002;118421;2025-01-30 11:33:32
3675;E2801191A504006D1C878EBA;Ok;37;P02009002;118357;2025-01-30 11:33:32
3768;E2801191A504006D1C866E9A;Ok;37;P02009002;127352;2025-01-30 11:33:32
3770;E2801191A504006D1C866EBA;Ok;37;P02009002;143303;2025-01-30 11:33:32
3773;E2801191A504006D1C866EEA;Ok;37;P02009002;159551;2025-01-30 11:33:32
3741;E2801191A504006D1C85D8CA;Ok;37;P02009002;57287;2025-01-30 11:33:32
3746;E2801191A504006D1C878E6A;Ok;37;P02009002;50442;2025-01-30 11:33:32
3750;E2801191A504006D1C86296A;Ok;37;P02009002;173367;2025-01-30 11:33:32
3752;E2801191A504006D1C86298A;Ok;37;P02009002;178543;2025-01-30 11:33:33
3763;E2801191A504006D1C866E3A;Ok;37;P02009002;82147;2025-01-30 11:33:33
3772;E2801191A504006D1C866EDA;Ok;37;P02009002;155466;2025-01-30 11:33:33
3767;E2801191A504006D1C866E8A;Ok;37;P02009002;127351;2025-01-30 11:33:33
3791;E2801191A504006D1C85E4AA;Ok;37;P02009002;120601;2025-01-30 11:33:34
3678;E2801191A504006D1C878EEA;Ok;37;P02009003;77440;2025-01-30 11:33:34
3686;E2801191A504006D1C88137A;Ok;37;P02009003;154755;2025-01-30 11:33:34
3692;E2801191A504006D1C8813DA;Ok;37;P02009003;50456;2025-01-30 11:33:34
3694;E2801191A504006D1C8813FA;Ok;37;P02009003;77546;2025-01-30 11:33:34
3693;E2801191A504006D1C8813EA;Ok;37;P02009003;77538;2025-01-30 11:33:35
3689;E2801191A504006D1C8813AA;Ok;37;P02009003;120567;2025-01-30 11:33:35
3691;E2801191A504006D1C8813CA;Ok;37;P02009003;50420;2025-01-30 11:33:35
3684;E2801191A504006D1C88135A;Ok;37;P02009003;135686;2025-01-30 11:33:35
3705;E2801191A504006D1C8838AA;Ok;37;P02009004;77441;2025-01-30 11:33:36
3695;E2801191A504006D1C88380A;Ok;37;P02009003;77396;2025-01-30 11:33:36
3688;E2801191A504006D1C88139A;Ok;37;P02009003;63649;2025-01-30 11:33:36
3666;E2801191A504006D1C8864FA;Ok;37;P02009004;47730;2025-01-30 11:33:37
3657;E2801191A504006D1C88646A;Ok;37;P02009004;179882;2025-01-30 11:33:37
3707;E2801191A504006D1C8838CA;Ok;37;P02009004;114891;2025-01-30 11:33:37
3708;E2801191A504006D1C8838DA;Ok;37;P02009004;114892;2025-01-30 11:33:37
3665;E2801191A504006D1C8864EA;Ok;37;P02009004;47463;2025-01-30 11:33:41
3655;E2801191A504006D1C88644A;Ok;37;P02009004;136022;2025-01-30 11:33:42
3709;E2801191A504006D1C8838EA;Ok;37;P02009004;114946;2025-01-30 11:33:42
3706;E2801191A504006D1C8838BA;Ok;37;P02009004;47810;2025-01-30 11:33:43
3660;E2801191A504006D1C88649A;Ok;37;P02009004;167092;2025-01-30 11:33:43
3661;E2801191A504006D1C8864AA;Ok;37;P02009004;45206;2025-01-30 11:33:44
3652;E2801191A504006D1C88641A;Ok;37;P02009004;124587;2025-01-30 11:33:44
3697;E2801191A504006D1C88382A;Ok;37;P02009004;43080;2025-01-30 11:33:44
3703;E2801191A504006D1C88388A;Ok;37;P02009004;67710;2025-01-30 11:33:44
3702;E2801191A504006D1C88387A;Ok;37;P02009004;54811;2025-01-30 11:33:45
3658;E2801191A504006D1C88647A;Ok;37;P02009004;191246;2025-01-30 11:33:45
3668;E2801191A504006D1C88A91A;Ok;37;P02009004;123662;2025-01-30 11:33:45
3654;E2801191A504006D1C88643A;Ok;37;P02009004;136021;2025-01-30 11:33:53
3700;E2801191A504006D1C88385A;Ok;37;P02009004;43853;2025-01-30 11:33:54
3681;E2801191A504006D1C88131A;Ok;37;P02009003;114912;2025-01-30 11:33:56
3676;E2801191A504006D1C878ECA;Ok;37;P02009003;63228;2025-01-30 11:33:57
3751;E2801191A504006D1C86297A;Ok;37;P02009002;173132;2025-01-30 11:34:00
3800;E2801191A504006D1C86293A;Ok;37;P02009002;165311;2025-01-30 11:34:00
3788;E2801191A504006D1C85E47A;Ok;37;P02009002;113856;2025-01-30 11:34:01
3776;E2801191A504006D1C86D31A;Ok;37;P02009002;164712;2025-01-30 11:34:01
3765;E2801191A504006D1C866E5A;Ok;37;P02009002;127344;2025-01-30 11:34:01
3757;E2801191A504006D1C8629DA;Ok;37;P02009002;193897;2025-01-30 11:34:01
3759;E2801191A504006D1C8629FA;Ok;37;P02009002;193900;2025-01-30 11:34:01
3762;E2801191A504006D1C866E2A;Ok;37;P02009002;43781;2025-01-30 11:34:01
3756;E2801191A504006D1C8629CA;Ok;37;P02009002;193898;2025-01-30 11:34:02
3787;E2801191A504006D1C85E46A;Ok;37;P02009002;113624;2025-01-30 11:34:02
3792;E2801191A504006D1C85E4BA;Ok;37;P02009002;135678;2025-01-30 11:34:03
3749;E2801191A504006D1C86295A;Ok;37;P02009002;171647;2025-01-30 11:34:03
3816;E2801191A504006D1C866E8B;Ok;37;P02009001;120373;2025-01-30 11:34:04
3831;E2801191A504006D1C86299B;Ok;37;P02009001;178085;2025-01-30 11:34:04
3833;E2801191A504006D1C86297B;Ok;37;P02009001;178732;2025-01-30 11:34:04
3847;E2801191A504006D1C86D3DB;Ok;37;P02009001;43658;2025-01-30 11:34:04
3844;E2801191A504006D1C85E4CB;Ok;37;P02009001;43872;2025-01-30 11:34:05
3838;E2801191A504006D1C86292B;Ok;37;P02009001;183513;2025-01-30 11:34:05
3826;E2801191A504006D1C8629EB;Ok;37;P02009001;169471;2025-01-30 11:34:05
3895;E2801191A504006D1C85E41B;Ok;37;P02009001;43768;2025-01-30 11:34:05
3818;E2801191A504006D1C866E6B;Ok;37;P02009001;132181;2025-01-30 11:34:05
3806;E2801191A504006D1C86D32B;Ok;37;P02009001;87312;2025-01-30 11:34:05
3811;E2801191A504006D1C866EDB;Ok;37;P02009001;120725;2025-01-30 11:34:05
3830;E2801191A504006D1C8629AB;Ok;37;P02009001;172007;2025-01-30 11:34:12
3904;E2801191A504006D1C85D84B;Ok;37;P02009001;127348;2025-01-30 11:34:13
3894;E2801191A504006D1C85E42B;Ok;37;P02009001;43765;2025-01-30 11:34:14
3870;E2801191A504006D1C88380B;Ok;37;P02010001;190214;2025-01-30 11:34:14
