ID;EPC;Resultado;ID_Inventario;Ubicacion;CodigoArticulo;Fecha_lectura
7526;E2801191A504006D1C866E2B;Ok;48;P02009001;157463;2025-02-25 09:53:32
7441;E2801191A504006D1C85D86A;Ok;48;P02009001;172007;2025-02-25 09:54:12
7517;E2801191A504006D1C866EBB;Ok;48;P02009001;121063;2025-02-25 09:54:13
7437;E2801191A504006D1C85D82A;Ok;48;P02009001;43536;2025-02-25 09:54:14
7433;E2801191A504006D1C85D82B;Ok;48;P02009001;127387;2025-02-25 09:54:14
7534;E2801191A504006D1C8629AB;Ok;48;P02009001;172007;2025-02-25 09:54:20
7440;E2801191A504006D1C85D85A;Ok;48;P02009001;135671;2025-02-25 09:54:24
7593;E2801191A504006D1C85E44B;Ok;48;P02009001;43752;2025-02-25 09:54:25
7599;E2801191A504006D1C85D8BB;Ok;48;P02009001;43845;2025-02-25 09:54:26
7550;E2801191A504006D1C86D3CB;Ok;48;P02009001;43659;2025-02-25 09:54:26
7546;E2801191A504006D1C85E4CB;Ok;48;P02009001;43872;2025-02-25 09:54:26
7435;E2801191A504006D1C85D80A;Ok;48;P02009001;154506;2025-02-25 09:54:26
7506;E2801191A504006D1C86D36B;Ok;48;P02009001;55640;2025-02-25 09:54:27
7521;E2801191A504006D1C866E7B;Ok;48;P02009001;129232;2025-02-25 09:54:27
7522;E2801191A504006D1C866E6B;Ok;48;P02009001;132181;2025-02-25 09:54:28
7536;E2801191A504006D1C86296B;Ok;48;P02009001;178698;2025-02-25 09:54:28
7596;E2801191A504006D1C85E41B;Ok;48;P02009001;43768;2025-02-25 09:54:28
7527;E2801191A504006D1C866E1B;Ok;48;P02009001;158977;2025-02-25 09:54:29
7505;E2801191A504006D1C86D37B;Ok;48;P02009001;54264;2025-02-25 09:54:29
7434;E2801191A504006D1C85D80B;Ok;48;P02009001;155156;2025-02-25 09:54:29
7535;E2801191A504006D1C86298B;Ok;48;P02009001;177036;2025-02-25 09:54:30
7532;E2801191A504006D1C8629CB;Ok;48;P02009001;170389;2025-02-25 09:54:30
7547;E2801191A504006D1C85E4BB;Ok;48;P02009001;43875;2025-02-25 09:54:31
7602;E2801191A504006D1C85D87B;Ok;48;P02009001;82223;2025-02-25 09:54:31
7553;E2801191A504006D1C86D39B;Ok;48;P02009001;43844;2025-02-25 09:54:31
7439;E2801191A504006D1C85D84A;Ok;48;P02009001;57379;2025-02-25 09:54:31
7519;E2801191A504006D1C866E9B;Ok;48;P02009001;119624;2025-02-25 09:54:31
7502;E2801191A504006D1C86291A;Ok;48;P02009002;144740;2025-02-25 09:54:32
7473;E2801191A504006D1C866E9A;Ok;48;P02009002;127352;2025-02-25 09:54:32
7597;E2801191A504006D1C85D8DB;Ok;48;P02009001;43807;2025-02-25 09:54:33
7478;E2801191A504006D1C866EEA;Ok;48;P02009002;159551;2025-02-25 09:54:34
7448;E2801191A504006D1C85D8DA;Ok;48;P02009002;64319;2025-02-25 09:54:34
7381;E2801191A504006D1C878EAA;Ok;48;P02009002;118421;2025-02-25 09:54:34
7483;E2801191A504006D1C86D33A;Ok;48;P02009002;50379;2025-02-25 09:54:35
7497;E2801191A504006D1C85E4CA;Ok;48;P02009002;143375;2025-02-25 09:54:35
7490;E2801191A504006D1C85E44A;Ok;48;P02009002;95183;2025-02-25 09:54:37
7468;E2801191A504006D1C866E3A;Ok;48;P02009002;82147;2025-02-25 09:54:38
7481;E2801191A504006D1C86D31A;Ok;48;P02009002;164712;2025-02-25 09:54:39
7458;E2801191A504006D1C86298A;Ok;48;P02009002;178543;2025-02-25 09:54:40
7467;E2801191A504006D1C866E2A;Ok;48;P02009002;43781;2025-02-25 09:54:41
7504;E2801191A504006D1C86293A;Ok;48;P02009002;165311;2025-02-25 09:54:42
7399;E2801191A504006D1C8813DA;Ok;48;P02009003;50456;2025-02-25 09:54:44
7385;E2801191A504006D1C878EEA;Ok;48;P02009003;77440;2025-02-25 09:54:46
7398;E2801191A504006D1C8813CA;Ok;48;P02009003;50420;2025-02-25 09:54:46
7383;E2801191A504006D1C878ECA;Ok;48;P02009003;63228;2025-02-25 09:54:48
7396;E2801191A504006D1C8813AA;Ok;48;P02009003;120567;2025-02-25 09:54:50
7400;E2801191A504006D1C8813EA;Ok;48;P02009003;77538;2025-02-25 09:54:50
7412;E2801191A504006D1C8838AA;Ok;48;P02009004;77441;2025-02-25 09:54:52
7395;E2801191A504006D1C88139A;Ok;48;P02009003;63649;2025-02-25 09:54:52
7415;E2801191A504006D1C8838DA;Ok;48;P02009004;114892;2025-02-25 09:54:53
7374;E2801191A504006D1C8864EA;Ok;48;P02009004;47463;2025-02-25 09:54:54
7375;E2801191A504006D1C8864FA;Ok;48;P02009004;47730;2025-02-25 09:54:55
7369;E2801191A504006D1C88649A;Ok;48;P02009004;167092;2025-02-25 09:54:55
7414;E2801191A504006D1C8838CA;Ok;48;P02009004;114891;2025-02-25 09:54:55
7404;E2801191A504006D1C88382A;Ok;48;P02009004;43080;2025-02-25 09:54:56
7361;E2801191A504006D1C88641A;Ok;48;P02009004;124587;2025-02-25 09:54:57
7365;E2801191A504006D1C88645A;Ok;48;P02009004;143435;2025-02-25 09:55:01
7409;E2801191A504006D1C88387A;Ok;48;P02009004;54811;2025-02-25 09:55:07
7367;E2801191A504006D1C88647A;Ok;48;P02009004;191246;2025-02-25 09:55:08
7410;E2801191A504006D1C88388A;Ok;48;P02009004;67710;2025-02-25 09:55:10
7413;E2801191A504006D1C8838BA;Ok;48;P02009004;47810;2025-02-25 09:55:11
7362;E2801191A504006D1C88642A;Ok;48;P02009004;124601;2025-02-25 09:55:11
7403;E2801191A504006D1C88381A;Ok;48;P02009003;173147;2025-02-25 09:55:13
7388;E2801191A504006D1C88131A;Ok;48;P02009003;114912;2025-02-25 09:55:15
7391;E2801191A504006D1C88135A;Ok;48;P02009003;135686;2025-02-25 09:55:19
7393;E2801191A504006D1C88137A;Ok;48;P02009003;154755;2025-02-25 09:55:21
7493;E2801191A504006D1C85E47A;Ok;48;P02009002;113856;2025-02-25 09:55:25
7457;E2801191A504006D1C86297A;Ok;48;P02009002;173132;2025-02-25 09:55:26
7459;E2801191A504006D1C86299A;Ok;48;P02009002;178593;2025-02-25 09:55:27
7444;E2801191A504006D1C85D89A;Ok;48;P02009002;50415;2025-02-25 09:55:27
7443;E2801191A504006D1C85D88A;Ok;48;P02009002;50405;2025-02-25 09:55:28
7452;E2801191A504006D1C878E6A;Ok;48;P02009002;50442;2025-02-25 09:55:29
7475;E2801191A504006D1C866EBA;Ok;48;P02009002;143303;2025-02-25 09:55:29
7456;E2801191A504006D1C86296A;Ok;48;P02009002;173367;2025-02-25 09:55:30
7520;E2801191A504006D1C866E8B;Ok;48;P02009001;120373;2025-02-25 09:55:33
7514;E2801191A504006D1C866EEB;Ok;48;P02009001;117007;2025-02-25 09:55:33
7530;E2801191A504006D1C8629EB;Ok;48;P02009001;169471;2025-02-25 09:55:34
7524;E2801191A504006D1C866E4B;Ok;48;P02009001;142185;2025-02-25 09:55:34
7436;E2801191A504006D1C85D81A;Ok;48;P02009001;43914;2025-02-25 09:55:34
7540;E2801191A504006D1C86292B;Ok;48;P02009001;183513;2025-02-25 09:55:35
7537;E2801191A504006D1C86295B;Ok;48;P02009001;178840;2025-02-25 09:55:36
7590;E2801191A504006D1C85E47B;Ok;48;P02009001;43536;2025-02-25 09:55:36
7592;E2801191A504006D1C85E45B;Ok;48;P02009001;43739;2025-02-25 09:55:36
7551;E2801191A504006D1C86D3BB;Ok;48;P02009001;43752;2025-02-25 09:55:36
7529;E2801191A504006D1C8629FB;Ok;48;P02009001;169470;2025-02-25 09:55:36
7516;E2801191A504006D1C866ECB;Ok;48;P02009001;120458;2025-02-25 09:55:36
7510;E2801191A504006D1C86D32B;Ok;48;P02009001;87312;2025-02-25 09:55:36
7525;E2801191A504006D1C866E3B;Ok;48;P02009001;154858;2025-02-25 09:55:37
