ID;EPC;Resultado;ID_Inventario;Ubicacion;CodigoArticulo;Fecha_lectura
7237;E2801191A504006D1C866E2B;Ok;47;P02009001;157463;2025-02-25 09:50:42
7152;E2801191A504006D1C85D86A;Ok;47;P02009001;172007;2025-02-25 09:50:49
7148;E2801191A504006D1C85D82A;Ok;47;P02009001;43536;2025-02-25 09:50:50
7228;E2801191A504006D1C866EBB;Ok;47;P02009001;121063;2025-02-25 09:50:50
7144;E2801191A504006D1C85D82B;Ok;47;P02009001;127387;2025-02-25 09:50:51
7244;E2801191A504006D1C8629BB;Ok;47;P02009001;172006;2025-02-25 09:50:52
7317;E2801191A504006D1C85D83B;Ok;47;P02009001;127383;2025-02-25 09:50:52
7301;E2801191A504006D1C85E47B;Ok;47;P02009001;43536;2025-02-25 09:50:53
7252;E2801191A504006D1C86291B;Ok;47;P02009001;193902;2025-02-25 09:50:53
7262;E2801191A504006D1C86D3BB;Ok;47;P02009001;43752;2025-02-25 09:50:53
7227;E2801191A504006D1C866ECB;Ok;47;P02009001;120458;2025-02-25 09:50:53
7151;E2801191A504006D1C85D85A;Ok;47;P02009001;135671;2025-02-25 09:50:54
7257;E2801191A504006D1C85E4CB;Ok;47;P02009001;43872;2025-02-25 09:50:54
7241;E2801191A504006D1C8629EB;Ok;47;P02009001;169471;2025-02-25 09:50:54
7303;E2801191A504006D1C85E45B;Ok;47;P02009001;43739;2025-02-25 09:50:54
7310;E2801191A504006D1C85D8BB;Ok;47;P02009001;43845;2025-02-25 09:50:55
7247;E2801191A504006D1C86296B;Ok;47;P02009001;178698;2025-02-25 09:50:55
7235;E2801191A504006D1C866E4B;Ok;47;P02009001;142185;2025-02-25 09:50:55
7236;E2801191A504006D1C866E3B;Ok;47;P02009001;154858;2025-02-25 09:50:56
7251;E2801191A504006D1C86292B;Ok;47;P02009001;183513;2025-02-25 09:50:56
7146;E2801191A504006D1C85D80A;Ok;47;P02009001;154506;2025-02-25 09:50:56
7233;E2801191A504006D1C866E6B;Ok;47;P02009001;132181;2025-02-25 09:50:56
7217;E2801191A504006D1C86D36B;Ok;47;P02009001;55640;2025-02-25 09:50:57
7219;E2801191A504006D1C86D34B;Ok;47;P02009001;66479;2025-02-25 09:50:57
7261;E2801191A504006D1C86D3CB;Ok;47;P02009001;43659;2025-02-25 09:50:57
7254;E2801191A504006D1C85E4FB;Ok;47;P02009001;43055;2025-02-25 09:50:59
7240;E2801191A504006D1C8629FB;Ok;47;P02009001;169470;2025-02-25 09:50:59
7232;E2801191A504006D1C866E7B;Ok;47;P02009001;129232;2025-02-25 09:50:59
7248;E2801191A504006D1C86295B;Ok;47;P02009001;178840;2025-02-25 09:51:00
7304;E2801191A504006D1C85E44B;Ok;47;P02009001;43752;2025-02-25 09:51:01
7221;E2801191A504006D1C86D32B;Ok;47;P02009001;87312;2025-02-25 09:51:01
7225;E2801191A504006D1C866EEB;Ok;47;P02009001;117007;2025-02-25 09:51:18
7243;E2801191A504006D1C8629CB;Ok;47;P02009001;170389;2025-02-25 09:51:19
7263;E2801191A504006D1C86D3AB;Ok;47;P02009001;43768;2025-02-25 09:51:19
7264;E2801191A504006D1C86D39B;Ok;47;P02009001;43844;2025-02-25 09:51:21
7239;E2801191A504006D1C866E0B;Ok;47;P02009001;164547;2025-02-25 09:51:21
7184;E2801191A504006D1C866E9A;Ok;47;P02009002;127352;2025-02-25 09:51:21
7231;E2801191A504006D1C866E8B;Ok;47;P02009001;120373;2025-02-25 09:51:21
7159;E2801191A504006D1C85D8DA;Ok;47;P02009002;64319;2025-02-25 09:51:21
7186;E2801191A504006D1C866EBA;Ok;47;P02009002;143303;2025-02-25 09:51:22
7189;E2801191A504006D1C866EEA;Ok;47;P02009002;159551;2025-02-25 09:51:22
7194;E2801191A504006D1C86D33A;Ok;47;P02009002;50379;2025-02-25 09:51:23
7167;E2801191A504006D1C86296A;Ok;47;P02009002;173367;2025-02-25 09:51:23
7092;E2801191A504006D1C878EAA;Ok;47;P02009002;118421;2025-02-25 09:51:23
7154;E2801191A504006D1C85D88A;Ok;47;P02009002;50405;2025-02-25 09:51:25
7179;E2801191A504006D1C866E3A;Ok;47;P02009002;82147;2025-02-25 09:51:25
7204;E2801191A504006D1C85E47A;Ok;47;P02009002;113856;2025-02-25 09:51:26
7185;E2801191A504006D1C866EAA;Ok;47;P02009002;127353;2025-02-25 09:51:27
7168;E2801191A504006D1C86297A;Ok;47;P02009002;173132;2025-02-25 09:51:27
7215;E2801191A504006D1C86293A;Ok;47;P02009002;165311;2025-02-25 09:51:28
7096;E2801191A504006D1C878EEA;Ok;47;P02009003;77440;2025-02-25 09:51:30
7104;E2801191A504006D1C88137A;Ok;47;P02009003;154755;2025-02-25 09:51:30
7110;E2801191A504006D1C8813DA;Ok;47;P02009003;50456;2025-02-25 09:51:30
7109;E2801191A504006D1C8813CA;Ok;47;P02009003;50420;2025-02-25 09:51:31
7102;E2801191A504006D1C88135A;Ok;47;P02009003;135686;2025-02-25 09:51:32
7094;E2801191A504006D1C878ECA;Ok;47;P02009003;63228;2025-02-25 09:51:33
7107;E2801191A504006D1C8813AA;Ok;47;P02009003;120567;2025-02-25 09:51:33
7111;E2801191A504006D1C8813EA;Ok;47;P02009003;77538;2025-02-25 09:51:33
7106;E2801191A504006D1C88139A;Ok;47;P02009003;63649;2025-02-25 09:51:35
7123;E2801191A504006D1C8838AA;Ok;47;P02009004;77441;2025-02-25 09:51:36
7126;E2801191A504006D1C8838DA;Ok;47;P02009004;114892;2025-02-25 09:51:36
7125;E2801191A504006D1C8838CA;Ok;47;P02009004;114891;2025-02-25 09:51:37
7127;E2801191A504006D1C8838EA;Ok;47;P02009004;114946;2025-02-25 09:51:38
7080;E2801191A504006D1C88649A;Ok;47;P02009004;167092;2025-02-25 09:51:38
7086;E2801191A504006D1C8864FA;Ok;47;P02009004;47730;2025-02-25 09:51:39
7115;E2801191A504006D1C88382A;Ok;47;P02009004;43080;2025-02-25 09:51:40
7072;E2801191A504006D1C88641A;Ok;47;P02009004;124587;2025-02-25 09:51:40
7054;E2801191A504006D1C8AF3FB;Ok;47;P02010004;137775;2025-02-25 09:51:50
7056;E2801191A504006D1C8AF3BB;Ok;47;P02010004;184394;2025-02-25 09:51:53
7069;E2801191A504006D1C89B81B;Ok;47;P02010004;47349;2025-02-25 09:51:53
7066;E2801191A504006D1C8A292B;Ok;47;P02010004;181314;2025-02-25 09:51:54
7055;E2801191A504006D1C8AF3CB;Ok;47;P02010004;153317;2025-02-25 09:51:54
7058;E2801191A504006D1C8AF35B;Ok;47;P02010004;82184;2025-02-25 09:51:56
7067;E2801191A504006D1C8A290B;Ok;47;P02010004;70386;2025-02-25 09:51:57
7057;E2801191A504006D1C8AF39B;Ok;47;P02010004;77444;2025-02-25 09:51:58
7061;E2801191A504006D1C8A6E5B;Ok;47;P02010003;137762;2025-02-25 09:51:59
7062;E2801191A504006D1C8A6E1B;Ok;47;P02010003;173147;2025-02-25 09:52:00
7060;E2801191A504006D1C8A6EDB;Ok;47;P02010003;52746;2025-02-25 09:52:01
7053;E2801191A504006D1C8B380B;Ok;47;P02010003;77574;2025-02-25 09:52:02
7063;E2801191A504006D1C8A6E0B;Ok;47;P02010003;50456;2025-02-25 09:52:05
7142;E2801191A504006D1C88384B;Ok;47;P02010002;94628;2025-02-25 09:52:06
7333;E2801191A504006D1C88648B;Ok;47;P02010002;44304;2025-02-25 09:52:06
7290;E2801191A504006D1C88138B;Ok;47;P02010002;66534;2025-02-25 09:52:07
7133;E2801191A504006D1C88642B;Ok;47;P02010002;54108;2025-02-25 09:52:07
7292;E2801191A504006D1C88136B;Ok;47;P02010002;93450;2025-02-25 09:52:09
7330;E2801191A504006D1C8864BB;Ok;47;P02010002;184685;2025-02-25 09:52:09
7297;E2801191A504006D1C88130B;Ok;47;P02010002;93441;2025-02-25 09:52:10
7326;E2801191A504006D1C8864FB;Ok;47;P02010002;142364;2025-02-25 09:52:10
7132;E2801191A504006D1C88643B;Ok;47;P02010002;52609;2025-02-25 09:52:10
7139;E2801191A504006D1C88389B;Ok;47;P02010002;77354;2025-02-25 09:52:10
7323;E2801191A504006D1C88A95B;Ok;47;P02010001;95195;2025-02-25 09:52:12
7294;E2801191A504006D1C88134B;Ok;47;P02010001;56791;2025-02-25 09:52:12
7268;E2801191A504006D1C88EE8B;Ok;47;P02010001;120692;2025-02-25 09:52:12
7280;E2801191A504006D1C88A9CB;Ok;47;P02010001;168165;2025-02-25 09:52:13
7267;E2801191A504006D1C88EE9B;Ok;47;P02010001;120648;2025-02-25 09:52:13
7270;E2801191A504006D1C88EE6B;Ok;47;P02010001;122565;2025-02-25 09:52:13
7271;E2801191A504006D1C88EE5B;Ok;47;P02010001;122566;2025-02-25 09:52:13
7272;E2801191A504006D1C88EE4B;Ok;47;P02010001;122567;2025-02-25 09:52:14
7273;E2801191A504006D1C88EE3B;Ok;47;P02010001;122568;2025-02-25 09:52:14
7274;E2801191A504006D1C88EE2B;Ok;47;P02010001;122569;2025-02-25 09:52:14
7275;E2801191A504006D1C88EE1B;Ok;47;P02010001;122575;2025-02-25 09:52:14
7277;E2801191A504006D1C88A9FB;Ok;47;P02010001;122577;2025-02-25 09:52:14
7278;E2801191A504006D1C88A9EB;Ok;47;P02010001;122578;2025-02-25 09:52:14
7295;E2801191A504006D1C88133B;Ok;47;P02010001;57007;2025-02-25 09:52:14
7284;E2801191A504006D1C8813EB;Ok;47;P02010001;56821;2025-02-25 09:52:14
7279;E2801191A504006D1C88A9DB;Ok;47;P02010001;130219;2025-02-25 09:52:15
7276;E2801191A504006D1C88EE0B;Ok;47;P02010001;122576;2025-02-25 09:52:15
