ID;EPC;Resultado;ID_Inventario;Ubicacion;CodigoArticulo;Fecha_lectura
6438;E2801191A504006D1C8A6E5A;Ok;44;P02008001;123550;2025-02-25 09:56:46
6428;E2801191A504006D1C8A29BA;Ok;44;P02008001;177295;2025-02-25 09:56:47
6321;E2801191A504006D1C8E897A;Ok;44;P02008001;154640;2025-02-25 09:56:48
6419;E2801191A504006D1C8A291A;Ok;44;P02008001;143227;2025-02-25 09:56:50
6437;E2801191A504006D1C8A6E4A;Ok;44;P02008001;68406;2025-02-25 09:56:52
6316;E2801191A504006D1C89B88A;Ok;44;P02008001;69612;2025-02-25 09:56:53
6431;E2801191A504006D1C8A29EA;Ok;44;P02008001;182104;2025-02-25 09:56:54
6315;E2801191A504006D1C89B87A;Ok;44;P02008001;68406;2025-02-25 09:56:55
6421;E2801191A504006D1C8A294A;Ok;44;P02008001;154219;2025-02-25 09:56:59
6447;E2801191A504006D1C8A6EEA;Ok;44;P02008001;52125;2025-02-25 09:57:00
6448;E2801191A504006D1C8A6EFA;Ok;44;P02008001;52126;2025-02-25 09:57:01
6427;E2801191A504006D1C8A29AA;Ok;44;P02008001;177294;2025-02-25 09:57:02
6443;E2801191A504006D1C8A6EAA;Ok;44;P02008001;52121;2025-02-25 09:57:02
6444;E2801191A504006D1C8A6EBA;Ok;44;P02008001;52122;2025-02-25 09:57:03
6449;E2801191A504006D1C8AF30A;Ok;44;P02008001;52127;2025-02-25 09:57:03
6314;E2801191A504006D1C89B86A;Ok;44;P02008001;67766;2025-02-25 09:57:03
6451;E2801191A504006D1C8AF32A;Ok;44;P02008001;52132;2025-02-25 09:57:04
6398;E2801191A504006D1C89B8BA;Ok;44;P02008001;77349;2025-02-25 09:57:04
6405;E2801191A504006D1C89E43A;Ok;44;P02008001;94179;2025-02-25 09:57:04
6442;E2801191A504006D1C8A6E9A;Ok;44;P02008001;52120;2025-02-25 09:57:05
6317;E2801191A504006D1C89B82A;Ok;44;P02008001;52465;2025-02-25 09:57:05
6450;E2801191A504006D1C8AF31A;Ok;44;P02008001;52131;2025-02-25 09:57:06
6413;E2801191A504006D1C89E4BA;Ok;44;P02008001;117223;2025-02-25 09:57:06
6433;E2801191A504006D1C8A6E0A;Ok;44;P02008001;192388;2025-02-25 09:57:06
6422;E2801191A504006D1C8A295A;Ok;44;P02008001;164920;2025-02-25 09:57:07
6418;E2801191A504006D1C8A290A;Ok;44;P02008001;142545;2025-02-25 09:57:09
6424;E2801191A504006D1C8A297A;Ok;44;P02008001;169993;2025-02-25 09:57:09
6402;E2801191A504006D1C89E40A;Ok;44;P02008001;77569;2025-02-25 09:57:09
6399;E2801191A504006D1C89B8CA;Ok;44;P02008001;77457;2025-02-25 09:57:09
6320;E2801191A504006D1C89B84A;Ok;44;P02008001;57680;2025-02-25 09:57:09
6319;E2801191A504006D1C89B81A;Ok;44;P02008001;50147;2025-02-25 09:57:10
6311;E2801191A504006D1C8973FA;Ok;44;P02008001;43061;2025-02-25 09:57:10
6403;E2801191A504006D1C89E41A;Ok;44;P02008001;88548;2025-02-25 09:57:10
6414;E2801191A504006D1C89E4CA;Ok;44;P02008001;117226;2025-02-25 09:57:10
6453;E2801191A504006D1C8AF34A;Ok;44;P02008001;67915;2025-02-25 09:57:10
6459;E2801191A504006D1C8AF3AA;Ok;44;P02008001;109272;2025-02-25 09:57:10
6416;E2801191A504006D1C89E4EA;Ok;44;P02008001;135401;2025-02-25 09:57:12
6312;E2801191A504006D1C89B80A;Ok;44;P02008001;50146;2025-02-25 09:57:12
6313;E2801191A504006D1C89B85A;Ok;44;P02008001;58588;2025-02-25 09:57:13
6417;E2801191A504006D1C89E4FA;Ok;44;P02008001;142025;2025-02-25 09:57:13
6425;E2801191A504006D1C8A298A;Ok;44;P02008001;175554;2025-02-25 09:57:13
6401;E2801191A504006D1C89B8EA;Ok;44;P02008001;77568;2025-02-25 09:57:13
