ID;EPC;Resultado;ID_Inventario;Ubicacion;CodigoArticulo;Fecha_lectura
8306;E2801191A504006D1C8973FA;Ok;55;P02008001;43061;
8307;E2801191A504006D1C89B80A;Ok;55;P02008001;50146;
8308;E2801191A504006D1C89B85A;Ok;55;P02008001;58588;
8309;E2801191A504006D1C89B86A;Ok;55;P02008001;67766;
8310;E2801191A504006D1C89B87A;Ok;55;P02008001;68406;
8311;E2801191A504006D1C89B88A;Ok;55;P02008001;69612;
8312;E2801191A504006D1C89B82A;Ok;55;P02008001;52465;
8313;E2801191A504006D1C89B83A;Ok;55;P02008001;56847;
8314;E2801191A504006D1C89B81A;Ok;55;P02008001;50147;
8315;E2801191A504006D1C89B84A;Ok;55;P02008001;57680;
8316;E2801191A504006D1C88640A;Ok;55;P02009004;124586;
8317;E2801191A504006D1C88641A;Ok;55;P02009004;124587;
8320;E2801191A504006D1C88644A;Ok;55;P02009004;136022;
8322;E2801191A504006D1C88646A;Ok;55;P02009004;179882;
8323;E2801191A504006D1C88647A;Ok;55;P02009004;191246;
8325;E2801191A504006D1C88649A;Ok;55;P02009004;167092;
8330;E2801191A504006D1C8864EA;Ok;55;P02009004;47463;
8331;E2801191A504006D1C8864FA;Ok;55;P02009004;47730;
8333;E2801191A504006D1C88A91A;Ok;55;P02009004;123662;
8334;E2801191A504006D1C8E897A;Ok;55;P02008001;154640;
8337;E2801191A504006D1C878E9A;Ok;55;P02009002;66447;
8338;E2801191A504006D1C878EAA;Ok;55;P02009002;118421;
8339;E2801191A504006D1C878EBA;Ok;55;P02009002;118357;
8340;E2801191A504006D1C878ECA;Ok;55;P02009003;63228;
8342;E2801191A504006D1C878EEA;Ok;55;P02009003;77440;
8344;E2801191A504006D1C88131A;Ok;55;P02009003;114912;
8347;E2801191A504006D1C88135A;Ok;55;P02009003;135686;
8349;E2801191A504006D1C88137A;Ok;55;P02009003;154755;
8351;E2801191A504006D1C88139A;Ok;55;P02009003;63649;
8352;E2801191A504006D1C8813AA;Ok;55;P02009003;120567;
8354;E2801191A504006D1C8813CA;Ok;55;P02009003;50420;
8355;E2801191A504006D1C8813DA;Ok;55;P02009003;50456;
8356;E2801191A504006D1C8813EA;Ok;55;P02009003;77538;
8357;E2801191A504006D1C8813FA;Ok;55;P02009003;77546;
8358;E2801191A504006D1C88380A;Ok;55;P02009003;77396;
8359;E2801191A504006D1C88381A;Ok;55;P02009003;173147;
8360;E2801191A504006D1C88382A;Ok;55;P02009004;43080;
8364;E2801191A504006D1C88387A;Ok;55;P02009004;54811;
8365;E2801191A504006D1C88388A;Ok;55;P02009004;67710;
8367;E2801191A504006D1C8838AA;Ok;55;P02009004;77441;
8368;E2801191A504006D1C8838BA;Ok;55;P02009004;47810;
8369;E2801191A504006D1C8838CA;Ok;55;P02009004;114891;
8370;E2801191A504006D1C8838DA;Ok;55;P02009004;114892;
8371;E2801191A504006D1C8838EA;Ok;55;P02009004;114946;
8372;E2801191A504006D1C85D82B;Ok;55;P02009001;127387;
8373;E2801191A504006D1C85D80B;Ok;55;P02009001;155156;
8374;E2801191A504006D1C85D80A;Ok;55;P02009001;154506;
8375;E2801191A504006D1C85D81A;Ok;55;P02009001;43914;
8376;E2801191A504006D1C85D82A;Ok;55;P02009001;43536;
8377;E2801191A504006D1C85D83A;Ok;55;P02009001;43768;
8379;E2801191A504006D1C85D85A;Ok;55;P02009001;135671;
8380;E2801191A504006D1C85D86A;Ok;55;P02009001;172007;
8382;E2801191A504006D1C85D88A;Ok;55;P02009002;50405;
8383;E2801191A504006D1C85D89A;Ok;55;P02009002;50415;
8384;E2801191A504006D1C85D8AA;Ok;55;P02009002;53425;
8387;E2801191A504006D1C85D8DA;Ok;55;P02009002;64319;
8388;E2801191A504006D1C878E5A;Ok;55;P02009002;50415;
8389;E2801191A504006D1C878E6A;Ok;55;P02009002;50442;
8390;E2801191A504006D1C878E7A;Ok;55;P02009002;94307;
8392;E2801191A504006D1C86296A;Ok;55;P02009002;173367;
8394;E2801191A504006D1C86298A;Ok;55;P02009002;178543;
8395;E2801191A504006D1C86299A;Ok;55;P02009002;178593;
8396;E2801191A504006D1C8629AA;Ok;55;P02009002;181342;
8397;E2801191A504006D1C8629CA;Ok;55;P02009002;193898;
8398;E2801191A504006D1C8629DA;Ok;55;P02009002;193897;
8400;E2801191A504006D1C8629FA;Ok;55;P02009002;193900;
8403;E2801191A504006D1C866E2A;Ok;55;P02009002;43781;
8404;E2801191A504006D1C866E3A;Ok;55;P02009002;82147;
8406;E2801191A504006D1C866E5A;Ok;55;P02009002;127344;
8407;E2801191A504006D1C866E7A;Ok;55;P02009002;127349;
8409;E2801191A504006D1C866E9A;Ok;55;P02009002;127352;
8410;E2801191A504006D1C866EAA;Ok;55;P02009002;127353;
8411;E2801191A504006D1C866EBA;Ok;55;P02009002;143303;
8413;E2801191A504006D1C866EDA;Ok;55;P02009002;155466;
8416;E2801191A504006D1C86D30A;Ok;55;P02009002;167062;
8417;E2801191A504006D1C86D31A;Ok;55;P02009002;164712;
8419;E2801191A504006D1C86D33A;Ok;55;P02009002;50379;
8421;E2801191A504006D1C86D35A;Ok;55;P02009002;50412;
8422;E2801191A504006D1C878E4A;Ok;55;P02009002;50413;
8423;E2801191A504006D1C85E41A;Ok;55;P02009002;82061;
8424;E2801191A504006D1C85E42A;Ok;55;P02009002;91611;
8425;E2801191A504006D1C85E43A;Ok;55;P02009002;94307;
8426;E2801191A504006D1C85E44A;Ok;55;P02009002;95183;
8428;E2801191A504006D1C85E47A;Ok;55;P02009002;113856;
8431;E2801191A504006D1C85E4BA;Ok;55;P02009002;135678;
8433;E2801191A504006D1C85E4DA;Ok;55;P02009002;142548;
8434;E2801191A504006D1C85E4EA;Ok;55;P02009002;142562;
8435;E2801191A504006D1C85E4FA;Ok;55;P02009002;142303;
8438;E2801191A504006D1C86292A;Ok;55;P02009002;155784;
8439;E2801191A504006D1C86293A;Ok;55;P02009002;165311;
8440;E2801191A504006D1C86D37B;Ok;55;P02009001;54264;
8441;E2801191A504006D1C86D36B;Ok;55;P02009001;55640;
8442;E2801191A504006D1C86D35B;Ok;55;P02009001;56446;
8443;E2801191A504006D1C86D34B;Ok;55;P02009001;66479;
8444;E2801191A504006D1C86D33B;Ok;55;P02009001;78257;
8445;E2801191A504006D1C86D32B;Ok;55;P02009001;87312;
8446;E2801191A504006D1C86D31B;Ok;55;P02009001;111477;
8447;E2801191A504006D1C86D30B;Ok;55;P02009001;44283;
8449;E2801191A504006D1C866EEB;Ok;55;P02009001;117007;
8450;E2801191A504006D1C866EDB;Ok;55;P02009001;120725;
8451;E2801191A504006D1C866ECB;Ok;55;P02009001;120458;
8452;E2801191A504006D1C866EBB;Ok;55;P02009001;121063;
8454;E2801191A504006D1C866E9B;Ok;55;P02009001;119624;
8455;E2801191A504006D1C866E8B;Ok;55;P02009001;120373;
8456;E2801191A504006D1C866E7B;Ok;55;P02009001;129232;
8457;E2801191A504006D1C866E6B;Ok;55;P02009001;132181;
8459;E2801191A504006D1C866E4B;Ok;55;P02009001;142185;
8460;E2801191A504006D1C866E3B;Ok;55;P02009001;154858;
8461;E2801191A504006D1C866E2B;Ok;55;P02009001;157463;
8463;E2801191A504006D1C866E0B;Ok;55;P02009001;164547;
8464;E2801191A504006D1C8629FB;Ok;55;P02009001;169470;
8465;E2801191A504006D1C8629EB;Ok;55;P02009001;169471;
8466;E2801191A504006D1C8629DB;Ok;55;P02009001;171769;
8467;E2801191A504006D1C8629CB;Ok;55;P02009001;170389;
8468;E2801191A504006D1C8629BB;Ok;55;P02009001;172006;
8469;E2801191A504006D1C8629AB;Ok;55;P02009001;172007;
8472;E2801191A504006D1C86295B;Ok;55;P02009001;178840;
8473;E2801191A504006D1C86294B;Ok;55;P02009001;178861;
8474;E2801191A504006D1C86293B;Ok;55;P02009001;181891;
8475;E2801191A504006D1C86292B;Ok;55;P02009001;183513;
8476;E2801191A504006D1C86291B;Ok;55;P02009001;193902;
8477;E2801191A504006D1C86290B;Ok;55;P02009001;194620;
8478;E2801191A504006D1C85E4FB;Ok;55;P02009001;43055;
8479;E2801191A504006D1C85E4EB;Ok;55;P02009001;43077;
8481;E2801191A504006D1C85E4CB;Ok;55;P02009001;43872;
8484;E2801191A504006D1C86D3DB;Ok;55;P02009001;43658;
8485;E2801191A504006D1C86D3CB;Ok;55;P02009001;43659;
8486;E2801191A504006D1C86D3BB;Ok;55;P02009001;43752;
8487;E2801191A504006D1C86D3AB;Ok;55;P02009001;43768;
8488;E2801191A504006D1C86D39B;Ok;55;P02009001;43844;
8490;E2801191A504006D1C85E49B;Ok;55;P02009001;43658;
8491;E2801191A504006D1C85E48B;Ok;55;P02009001;43659;
8492;E2801191A504006D1C85E47B;Ok;55;P02009001;43536;
8493;E2801191A504006D1C85E46B;Ok;55;P02009001;43537;
8494;E2801191A504006D1C85E45B;Ok;55;P02009001;43739;
8495;E2801191A504006D1C85E44B;Ok;55;P02009001;43752;
8496;E2801191A504006D1C85E43B;Ok;55;P02009001;43759;
8497;E2801191A504006D1C85E42B;Ok;55;P02009001;43765;
8498;E2801191A504006D1C85E41B;Ok;55;P02009001;43768;
8499;E2801191A504006D1C85D8DB;Ok;55;P02009001;43807;
8501;E2801191A504006D1C85D8BB;Ok;55;P02009001;43845;
8507;E2801191A504006D1C85D84B;Ok;55;P02009001;127348;
8508;E2801191A504006D1C85D83B;Ok;55;P02009001;127383;
8509;E2801191A504006D1C8B387A;Ok;55;P02008002;120724;
8510;E2801191A504006D1C8B388A;Ok;55;P02008002;129720;
8511;E2801191A504006D1C8B389A;Ok;55;P02008002;129877;
8512;E2801191A504006D1C8B38AA;Ok;55;P02008002;140014;
8513;E2801191A504006D1C8B38BA;Ok;55;P02008002;142547;
8514;E2801191A504006D1C8B38CA;Ok;55;P02008002;142549;
8515;E2801191A504006D1C8B38DA;Ok;55;P02008002;143083;
8516;E2801191A504006D1C8B38EA;Ok;55;P02008002;143430;
8517;E2801191A504006D1C8B640A;Ok;55;P02008002;164129;
8518;E2801191A504006D1C8B641A;Ok;55;P02008002;164130;
8519;E2801191A504006D1C8B642A;Ok;55;P02008002;173110;
8520;E2801191A504006D1C8B643A;Ok;55;P02008002;174396;
8521;E2801191A504006D1C8B644A;Ok;55;P02008002;175556;
8522;E2801191A504006D1C8B645A;Ok;55;P02008002;175557;
8523;E2801191A504006D1C8B646A;Ok;55;P02008002;177360;
8525;E2801191A504006D1C8B648A;Ok;55;P02008002;181195;
8526;E2801191A504006D1C8B649A;Ok;55;P02008002;183451;
8527;E2801191A504006D1C8B64AA;Ok;55;P02008002;183452;
8528;E2801191A504006D1C8B64BA;Ok;55;P02008002;184830;
8529;E2801191A504006D1C8B64CA;Ok;55;P02008002;187866;
8533;E2801191A504006D1C8BA90A;Ok;55;P02008002;43796;
